
ipaddr	name	connection
078048108204	Galaxy Tab 2	7
086056120152	PadFone 2	7
077001068072	A0001	7
024019017072	831C	7
082055218040	HUAWEI Y625-U21	7
084139157222	One Mini 2	7
097085152077	SM-G930T	7
084213051037	HUAWEI SCL-L21	7
151047142000	SM-J500FN	7
001144097108	XT1572	7
109047001006	HTC One_M8	7
088076048229	Ginzzu_RS97D	7
109047003145	Nexus 5	7
091116171249	Aquaris_M4.5	8
037138064215	P1035X	8
211121199177	BTV-DL09	8
195057144082	D5803	8
185093093098	Redmi 3S	8
104156240155	XT1575	8
105151078119	SM-P555	8
077136018008	ROBBY	8
008040197081	LGL44VL	8
105139091076	Google Nexus S - 4.1.1 - API 16 - 480x800_1	8
085216003192	FP2	8
098164148040	KFGIWI	8
103213033242	Micromax E485	8
105132100064	Google Nexus S - 4.1.1 - API 16 - 480x800_1	8
207216134005	SM-N900	8
037167020108	SM-N9005	8
065095148121	SHIELD Tablet K1	8
084236013078	ALE-L21	8
192168000169	Galaxy Nexus	8
081084019002	SM-G925F	8
193083182097	HUAWEI GRA-L09	8
107139183031	SM-N920P	8
173079117042	XT1575	8
098248107177	Moto G Play	8
185065209049	A0001	8
109047003116	HTC One_M8	8
002247244129	XT1635-02	8
005100121198	m3 note	8
089084118155	ALE-L21	9
066087132197	Moto G (4)	9
002247249130	GT-N7105	9
079219103188	Aquaris X5	9
193085203185	Tipsy OnePlus3-T	9
002247250142	Galaxy Nexus	9
074012211003	GT-I9300	9
179251224210	ASUS_Z00AD	9
173046077146	LG-H343	9
080214154121	XT1039	10
177247199094	verykool S401	10
089166252200	U FEEL	10
092200099016	Lenovo TAB 2 A10-70F	10
195032056084	JY-S3	10
104255207114	SM-N900V	10
188210059126	Nexus 5X	10
098197001087	SM-N900V	10
212186005040	A0001	10
193171040029	GT-I9305	10
094195210243	Nexus 5	10
089080122173	F3111	10
099121105240	Nexus 5	10
184013095205	Z831	10
037209011137	Nexus 6P	11
123024205114	Nexus 5	11
082071047051	X5	11
096028111132	ONE A2005	11
109042065037	Z1	11
176092100240	SM-G530T	11
143167078036	SM-J500H	11
171096133037	SM-G900F	11
079184254132	SM-G900F	11
213233090026	Pluri_M7	11
162104076117	Z981	11
208054044158	SM-G900T	11
075135027020	Nexus 6P	11
088153007101	ZTE BV0730	11
216249220170	GT-I9505G	11
099169253018	SM-J327P	11
088187204079	KIW-L21	12
095208250137	RAINBOW	12
098030173152	XT1528	12
099198192110	One	12
172058232091	STV100-1	12
079066129116	SM-A500FU	12
079208097121	Wileyfox Swift	12
190171237109	SM-J110M	12
050173074251	SM-G900P	12
186143200059	Energy X 2	12
046198236129	GT-N7100	13
205197242188	SAMSUNG-SM-J120AZ	13
079026187136	Nexus 5	13
179051074098	Nexus 5X	13
172058004070	5056N	14
050081161224	LG-H634	14
002247245217	ZTE BLADE V7 LITE	14
005000115016	SM-J110H	14
046082223165	MotoG3	14
001032077195	4027N	14
079221119073	SM-T810	15
094197120120	GT-I9300	15
080187099158	MHA-L29	15
173168219198	LGMS550	15
095091215156	STV100-4	16
061068239062	ONEPLUS A3010	16
089000201148	BLN-L21	16
104178147225	LG-K371	16
158108210179	F8132	16
079059181029	HTC 10	17
098254052210	Studio Mini LTE	17
095233206051	SHIELD Tablet K1	17
092195030152	Redmi Note 2	17
079238086112	Nexus 10	17
088071189177	ZUK Z1	18
071069198142	SM-G360T	19
024065128071	Nexus 5	19
078010208086	XT1039	19
204085209207	KIW-L24	20
068200146225	Nexus 6P	21
170167192054	SM-G930V	26
051006241128	VF695	26
108035132171	LG-H345	27
109104042223	GT-I9195	27
092090017085	XT1072	30
024228145187	SM-G900V	43
031017144103	E5603	49
089243177189	SM-N910F	75
031017144103	Moto G (4)	83
128177161145	LG-H343	89
217081022165	HTC One_M8	89
192168000119	Galaxy Nexus	140
